rowid,profId,univId,profDept,Class,Easiness,Helpfulness,Clarity,RaterInterest
12647,306795,825,"Political Science",Epos,1,5,5,1
12648,306795,825,"Political Science",Expos,3,5,4,1
12649,306795,825,"Political Science",355:096,4,5,5,3
12650,306795,825,"Political Science","Congr. Politics",4,4,5,5
12651,306795,825,"Political Science","us govt",2,3,2,3
12652,306795,825,"Political Science","rsch in dscplns",4,5,5,4
12653,306795,825,"Political Science","ENG 101",5,5,5,1
12654,306795,825,"Political Science","public opinion",3,1,1,3
12655,306795,825,"Political Science","Poli Sci Method",4,2,1,3
12656,306795,825,"Political Science","Public opi",3,5,5,5
12657,336569,825,"Political Science",LawSociety,3,1,2,3
12658,336569,825,"Political Science",crim790,4,4,4,4
12659,336569,825,"Political Science",Lawso314,4,3,4,2
12660,336569,825,"Political Science",LawSo340,1,1,2,4
12661,336569,825,"Political Science",LegalPhil,2,5,4,4
12662,336569,825,"Political Science",LegalPhil,2,3,3,4
12663,336569,825,"Political Science",POLI101,2,2,3,4
12664,336569,825,"Political Science",LegalPhil,4,3,3,3
12665,336569,825,"Political Science",LegalPhil,1,1,1,5
12666,336569,825,"Political Science",PolSc101,4,4,3,5
12667,336569,825,"Political Science",NoP101,3,4,3,3
12668,336569,825,"Political Science",Pol101,1,1,3,4
12669,336569,825,"Political Science",poli101,2,4,4,4
12670,336569,825,"Political Science",Npoli101,3,5,5,5
12671,336569,825,"Political Science",Npoli790,2,3,3,4
12672,336569,825,"Political Science",Poli101,4,4,4,3
12673,336569,825,"Political Science",POL790,3,5,5,4
12674,336569,825,"Political Science",pol21,4,4,4,4
12675,336569,825,"Political Science",PoliNP,5,3,4,4
12676,336569,825,"Political Science",PSCI101,3,2,2,3
12677,336569,825,"Political Science",PolSc101,4,3,5,4
12678,336569,825,"Political Science",PolSc101,4,5,5,4
12679,336569,825,"Political Science",POL101,3,3,4,4
12680,336569,825,"Political Science",POLSC101,4,5,5,5
12681,336569,825,"Political Science",NOP101,5,1,2,4
12682,336569,825,"Political Science",NOP101,4,4,4,4
12683,336569,825,"Political Science",Polit101,2,4,4,5
12684,336569,825,"Political Science",poli101,2,3,2,5
12685,336569,825,"Political Science",poli101,4,4,3,3
12686,336569,825,"Political Science",Poli101,3,3,2,4
12687,336569,825,"Political Science",NOP101,4,4,3,4
12688,336569,825,"Political Science",poli101,4,5,3,4
12689,336569,825,"Political Science",Naturpol,3,3,3,4
12690,336569,825,"Political Science","Legal Philosoph",3,4,2,3
12691,336569,825,"Political Science","Legal Phil",5,2,2,5
12692,336569,825,"Political Science","Nature of Polit",4,4,4,4
12693,336569,825,"Political Science","Nat Politics",4,5,5,4
12694,336569,825,"Political Science","Nature of Pol",2,5,3,3
12695,336569,825,"Political Science","Nature of Polit",4,5,5,5
12696,336569,825,"Political Science","Nature of Poli",3,5,5,4
12697,167452,825,Accounting,ACCT,3,5,5,5
12698,167452,825,Accounting,Intro,3,5,4,2
12699,167452,825,Accounting,Acctg101,2,5,5,2
12700,167452,825,Accounting,Acct272,2,4,5,4
12701,167452,825,Accounting,acct201,1,4,4,4
12702,167452,825,Accounting,Accou272,5,5,5,5
12703,167452,825,Accounting,ACCT272,3,4,5,4
12704,167452,825,Accounting,ACCT272,4,4,5,4
12705,167452,825,Accounting,ACCT101,3,3,4,2
12706,167452,825,Accounting,Acct101,3,5,5,5
12707,167452,825,Accounting,ACCT272,2,5,5,3
12708,167452,825,Accounting,finanacco,2,4,3,3
12709,167452,825,Accounting,FinAcct,3,4,4,2
12710,167452,825,Accounting,CostA3,1,1,2,2
12711,167452,825,Accounting,Intro01,4,5,5,5
12712,167452,825,Accounting,ACCT225,1,4,4,1
12713,167452,825,Accounting,acct275,2,3,5,3
12714,167452,825,Accounting,Acct272,2,5,5,2
12715,167452,825,Accounting,FinanAcc,1,4,5,3
12716,167452,825,Accounting,Acct101,1,5,5,1
12717,167452,825,Accounting,Acct101,2,4,5,3
12718,167452,825,Accounting,acct275,5,5,5,5
12719,167452,825,Accounting,mang275,3,3,3,1
12720,167452,825,Accounting,finacct,1,2,5,3
12721,167452,825,Accounting,Acct272,1,1,1,1
12722,167452,825,Accounting,"Fin Acc",3,5,5,5
12723,167452,825,Accounting,"Mgmt Acctin",3,3,3,1
12724,167452,825,Accounting,Managerial,2,2,4,3
12725,167452,825,Accounting,"Mngrl Acct",3,5,4,1
12726,167452,825,Accounting,"275 Managerial",4,4,4,4
12727,167452,825,Accounting,"Accounting 101",4,5,5,2
12728,167452,825,Accounting,"Financial Acct.",1,2,2,3
12729,167452,825,Accounting,Accounting-272,3,4,2,3
12730,167452,825,Accounting,accouting,2,2,3,4
12731,167452,825,Accounting,"Financial Acct.",1,2,1,1
12732,167452,825,Accounting,010:272,2,2,2,2
12733,167452,825,Accounting,010:272,3,5,5,4
12734,743098,825,Communication,CommInfo18-9-101,3,2,3,1
12735,743098,825,Communication,"COMM 101",4,3,4,2
12736,743098,825,Communication,Comm101,3,2,3,4
12737,743098,825,Communication,Comm101,3,5,5,2
12738,743098,825,Communication,COM101,3,1,3,4
12739,743098,825,Communication,COMM101,5,5,4,3
12740,743098,825,Communication,COMM101,4,5,5,3
12741,743098,825,Communication,InCom101,4,4,4,3
12742,743098,825,Communication,Comm101,3,4,3,4
12743,743098,825,Communication,COMM101,3,3,3,3
12744,743098,825,Communication,comm101,3,1,1,2
12745,743098,825,Communication,COMM101,5,5,4,3
12746,743098,825,Communication,Comm101,5,5,5,1
12747,743098,825,Communication,Comm101,5,4,4,3
12748,743098,825,Communication,Comm101,4,5,5,3
12749,743098,825,Communication,comm101,5,3,2,1
12750,743098,825,Communication,comm101,5,5,5,5
12751,743098,825,Communication,comm101,5,5,5,3
12752,743098,825,Communication,Comm444,2,2,2,1
12753,743098,825,Communication,Comm101,4,3,5,3
12754,743098,825,Communication,COMM101,4,5,5,4
12755,743098,825,Communication,Comm101,5,5,5,3
12756,743098,825,Communication,IntroComm,5,5,5,3
12757,743098,825,Communication,comm101,4,4,3,3
12758,743098,825,Communication,COMM101,4,4,4,1
12759,743098,825,Communication,COMM101,4,4,4,4
12760,743098,825,Communication,COMM101,4,3,4,4
12761,743098,825,Communication,Comm101,4,3,3,4
12762,743098,825,Communication,COMM101,4,4,3,3
12763,743098,825,Communication,comm101,4,3,5,3
12764,743098,825,Communication,comm101,3,4,3,2
12765,743098,825,Communication,COMM101,4,2,2,1
12766,743098,825,Communication,COM443,1,1,1,1
12767,743098,825,Communication,COMM444,5,5,5,3
12768,743098,825,Communication,COMM355,5,3,2,4
12769,743098,825,Communication,comm444,4,3,4,3
12770,743098,825,Communication,COMM400,2,1,2,1
12771,743098,825,Communication,lang444,3,3,2,3
12772,743098,825,Communication,langbeha,3,3,4,1
12773,743098,825,Communication,Intercultu-ral,5,4,4,3
12774,263440,825,Economics,ECON336,3,5,5,4
12775,263440,825,Economics,ECON300,4,4,4,4
12776,263440,825,Economics,econ336,5,5,5,4
12777,263440,825,Economics,econ336,3,4,4,3
12778,263440,825,Economics,Econ204,2,3,2,1
12779,263440,825,Economics,Econ204,2,3,3,4
12780,263440,825,Economics,eco336,3,5,5,3
12781,263440,825,Economics,iBop01,5,5,5,3
12782,263440,825,Economics,bop00,3,5,5,4
12783,263440,825,Economics,IBoP1,5,5,5,5
12784,263440,825,Economics,econ204,2,2,2,3
12785,263440,825,Economics,"Int BOP",2,1,2,1
12786,263440,825,Economics,"Int BOP",4,3,5,5
12787,263440,825,Economics,"eco 300",5,5,5,5
12788,263440,825,Economics,Internatio-nal,2,4,3,4
12789,263440,825,Economics,"Inter BoP",2,5,5,4
12790,263440,825,Economics,"inter. macro",5,5,5,3
12791,263440,825,Economics,"intermed macro",3,5,5,4
12792,263440,825,Economics,"Int B&P",3,4,4,4
12793,263440,825,Economics,"Int BoP",3,5,5,5
12794,263440,825,Economics,"intl. econ",1,1,2,3
12795,263440,825,Economics,"inter. econ",1,1,1,4
12796,263440,825,Economics,"Inter BOP",5,5,5,5
12797,263440,825,Economics,"Int Bop 336",5,5,5,5
12798,263440,825,Economics,"inter bop",3,3,2,4
12799,263440,825,Economics,"i BOP",4,3,2,5
12800,263440,825,Economics,IBoP,4,3,3,3
12801,263440,825,Economics,"220 336",4,4,4,3
12802,263440,825,Economics,"International B",3,3,3,3
12803,263440,825,Economics,bop,4,3,3,3
12804,263440,825,Economics,"Intl BOP",5,3,5,1
12805,263440,825,Economics,BOP,3,1,3,3
12806,263440,825,Economics,bop,3,1,1,2
12807,263440,825,Economics,BoP,2,2,1,2
12808,1047524,825,"Computer Science",CS170,2,5,5,1
12809,1047524,825,"Computer Science",CS185,2,3,3,3
12810,1047524,825,"Computer Science",CS185,5,5,5,5
12811,1047524,825,"Computer Science",CS170,1,2,3,3
12812,1047524,825,"Computer Science",CS170,1,1,1,3
12813,1047524,825,"Computer Science",cs170,4,2,1,1
12814,1047524,825,"Computer Science",CS170,4,1,1,3
12815,1047524,825,"Computer Science",CS170,5,5,4,2
12816,1047524,825,"Computer Science",CS170,5,5,5,2
12817,1047524,825,"Computer Science",CS170,5,3,3,5
12818,1047524,825,"Computer Science",CS170,5,1,2,4
12819,1047524,825,"Computer Science",CS170,2,2,2,1
12820,1047524,825,"Computer Science",CS170,1,1,1,3
12821,1047524,825,"Computer Science",CS170,5,4,3,5
12822,1047524,825,"Computer Science",compapps,4,3,2,5
12823,1047524,825,"Computer Science",CS101,3,4,2,1
12824,1047524,825,"Computer Science",cs170,3,5,3,3
12825,1047524,825,"Computer Science",Cs170,2,3,2,2
12826,1047524,825,"Computer Science",CS170,1,1,1,3
12827,1047524,825,"Computer Science",CS170,1,5,1,5
12828,1047524,825,"Computer Science",cscs,1,1,1,3
12829,1047524,825,"Computer Science",CS170,2,2,1,4
12830,1047524,825,"Computer Science",CS170,1,2,1,4
12831,1047524,825,"Computer Science",CS170,2,1,1,5
12832,1047524,825,"Computer Science",CS170,4,4,3,2
12833,1047524,825,"Computer Science",cs170,2,2,2,1
12834,1047524,825,"Computer Science",CS170,3,3,2,1
12835,1047524,825,"Computer Science",CS170,3,4,4,3
12836,1047524,825,"Computer Science",CS170,3,4,3,1
12837,1047524,825,"Computer Science",Cs170,1,1,1,1
12838,1047524,825,"Computer Science",comp117,1,1,1,1
12839,1047524,825,"Computer Science",CS170,1,1,1,3
12840,1047524,825,"Computer Science",cs170,2,1,2,2
12841,1047524,825,"Computer Science",CS170,4,5,4,4
12842,1047524,825,"Computer Science",CS170,1,1,2,4
12843,1047524,825,"Computer Science",CS170,1,1,1,3
12844,1047524,825,"Computer Science",CS170,1,2,2,1
12845,1047524,825,"Computer Science",cs170,2,2,2,3
12846,1047524,825,"Computer Science",CompB170,1,1,1,4
12847,1047524,825,"Computer Science",CS170,1,1,1,1
12848,690656,825,Mathematics,350,1,1,1,1
12849,690656,825,Mathematics,"linear algebra",1,1,1,5
12850,690656,825,Mathematics,Cal,1,1,1,1
12851,690656,825,Mathematics,math,5,5,5,5
12852,690656,825,Mathematics,"soph seminar",1,1,1,5
12853,690656,825,Mathematics,"any level math",1,1,1,5
12854,690656,825,Mathematics,"Math 250",3,5,4,3
12855,690656,825,Mathematics,300,1,1,1,5
12856,690656,825,Mathematics,250,1,1,1,5
12857,690656,825,Mathematics,"Cal 151",1,1,1,5
12858,690656,825,Mathematics,Math250,3,5,5,3
12859,690656,825,Mathematics,"Math 205",1,1,1,5
12860,690656,825,Mathematics,"math 301",3,5,5,5
12861,690656,825,Mathematics,250,4,5,5,5
12862,412097,825,"Political Science",POL300,3,5,4,3
12863,412097,825,"Political Science",STRATIR,2,5,5,4
12864,412097,825,"Political Science",StratIR,3,5,5,2
12865,412097,825,"Political Science",POLI349,2,5,4,4
12866,412097,825,"Political Science",pol349,4,3,4,1
12867,412097,825,"Political Science",Ratio349,3,5,5,4
12868,412097,825,"Political Science",Ration349,5,5,5,4
12869,412097,825,"Political Science",POL349,5,5,5,3
12870,412097,825,"Political Science",RATIO349,3,5,5,4
12871,412097,825,"Political Science",RATCH,1,1,1,4
12872,412097,825,"Political Science",PoliS250,3,5,5,2
12873,412097,825,"Political Science",StratIntR,2,4,4,3
12874,412097,825,"Political Science",stratIR,2,5,4,5
12875,412097,825,"Political Science",POLI322,3,4,4,3
12876,412097,825,"Political Science",IntR322,4,4,4,1
12877,412097,825,"Political Science",STRAT322,4,4,5,5
12878,412097,825,"Political Science",Poli322,1,3,3,4
12879,412097,825,"Political Science",StrIR322,1,2,1,3
12880,412097,825,"Political Science",PolSc322,2,4,4,4
12881,412097,825,"Political Science",pol325,3,5,5,3
12882,412097,825,"Political Science",RCMSECT,2,5,4,1
12883,412097,825,"Political Science",Poliall,4,5,5,4
12884,412097,825,"Political Science",stratIR,2,2,2,4
12885,412097,825,"Political Science",poli349,5,5,5,3
12886,412097,825,"Political Science",RatCh349,2,5,5,4
12887,412097,825,"Political Science",stratIR,4,4,5,5
12888,412097,825,"Political Science","Strat in IR",4,5,5,4
12889,412097,825,"Political Science","rational choice",4,5,5,4
12890,412097,825,"Political Science","Strategies IR",3,4,5,4
12891,412097,825,"Political Science","Rational Choice",4,5,4,5
12892,412097,825,"Political Science","Rational Choice",3,5,5,4
12893,412097,825,"Political Science","349 Rat Though",3,5,5,2
12894,412097,825,"Political Science","strat. int. rel",1,3,2,4
12895,412097,825,"Political Science","rat. choice",4,5,5,3
12896,412097,825,"Political Science","Rational Choice",4,5,5,2
12897,412097,825,"Political Science","Rational Choice",4,5,4,2
12898,412097,825,"Political Science","Strategies IR",4,5,5,5
12899,412097,825,"Political Science","Strategies IR",5,5,5,5
12900,412097,825,"Political Science","Strat Int Relat",4,5,5,3
12901,412097,825,"Political Science",790:322,3,4,4,3
12902,207644,825,Psychology,advto411,4,5,4,5
12903,207644,825,Psychology,advto411,4,5,5,5
12904,207644,825,Psychology,AbPsy340,4,3,3,4
12905,207644,825,Psychology,Psych340,3,2,3,4
12906,207644,825,Psychology,AbPsy05,2,2,2,3
12907,207644,825,Psychology,Abnormal,5,5,5,5
12908,207644,825,Psychology,ABNOR3,4,5,5,3
12909,207644,825,Psychology,PSY340,3,4,3,4
12910,207644,825,Psychology,psych340,5,5,4,4
12911,207644,825,Psychology,abnpsy,5,5,4,4
12912,207644,825,Psychology,abn340,4,5,5,5
12913,207644,825,Psychology,AbPsy300,3,5,5,5
12914,207644,825,Psychology,psych340,5,5,5,5
12915,207644,825,Psychology,PSYCH340,1,3,2,2
12916,207644,825,Psychology,abnorpsy,3,4,4,4
12917,207644,825,Psychology,AbnorPsyc,5,4,4,4
12918,207644,825,Psychology,PSYCH340,4,2,2,5
12919,207644,825,Psychology,Abnorpsyc,3,2,1,5
12920,207644,825,Psychology,abn340,3,3,2,4
12921,207644,825,Psychology,ABnor340,1,1,1,3
12922,207644,825,Psychology,Psych340,4,3,2,5
12923,207644,825,Psychology,"Abnormal Psych",2,3,3,5
12924,207644,825,Psychology,"Abnormal Psych",4,4,5,5
12925,207644,825,Psychology,Abnormal,5,4,5,5
12926,207644,825,Psychology,Abnormal,4,4,5,5
12927,207644,825,Psychology,"abnormal physc",3,3,3,5
12928,207644,825,Psychology,"Abnormal Psych.",2,4,3,5
12929,207644,825,Psychology,abnormal,5,3,4,5
12930,207644,825,Psychology,"Abnormal Psych",3,3,4,4
12931,207644,825,Psychology,"Abnormal Psych",4,3,4,3
12932,207644,825,Psychology,"abnormal psych",4,3,4,4
12933,207644,825,Psychology,"abn psych",4,4,4,5
12934,207644,825,Psychology,"Abnormal Psych.",5,5,5,3
12935,207644,825,Psychology,"abnormal psych",2,1,3,2
12936,207644,825,Psychology,"Abnormal psych",4,5,5,4
12937,207644,825,Psychology,"abnormal psych",4,3,3,4
12938,207644,825,Psychology,abnormal,3,3,4,5
12939,925215,825,"Criminal Justice",JuvenileJu-stice,4,5,5,5
12940,925215,825,"Criminal Justice",jj,5,5,5,5
12941,925215,825,"Criminal Justice",CrimJ101,5,5,5,4
12942,925215,825,"Criminal Justice",Topic496,5,5,3,5
12943,925215,825,"Criminal Justice",Crim101,5,4,4,3
12944,925215,825,"Criminal Justice",Crimi101,5,5,5,5
12945,925215,825,"Criminal Justice",Intro101,5,5,5,3
12946,925215,825,"Criminal Justice",Intro1,5,5,5,4
12947,925215,825,"Criminal Justice",Juv322,4,4,4,4
12948,925215,825,"Criminal Justice",Juv322,4,5,4,5
12949,925215,825,"Criminal Justice",JuvDeli,4,5,4,5
12950,925215,825,"Criminal Justice",JuvJust,5,5,5,5
12951,925215,825,"Criminal Justice",PRISO203,3,4,4,5
12952,925215,825,"Criminal Justice",IntroCrim,4,5,4,5
12953,925215,825,"Criminal Justice",Crim203,3,1,5,4
12954,925215,825,"Criminal Justice",introcrim,5,5,5,4
12955,925215,825,"Criminal Justice",Intro201,3,5,5,4
12956,925215,825,"Criminal Justice",CrimJ201,5,5,5,3
12957,925215,825,"Criminal Justice",SpTop496,5,5,5,3
12958,925215,825,"Criminal Justice",CJJuvi,4,5,5,3
12959,925215,825,"Criminal Justice",Crim322,5,3,5,4
12960,925215,825,"Criminal Justice",CrJusSpTo,5,5,5,5
12961,925215,825,"Criminal Justice",CrJu203,5,1,3,2
12962,925215,825,"Criminal Justice",SpTop496,5,5,5,5
12963,925215,825,"Criminal Justice",CJ101,5,5,4,4
12964,925215,825,"Criminal Justice",INTRO101,5,5,5,4
12965,925215,825,"Criminal Justice",Crimi101,5,5,5,3
12966,925215,825,"Criminal Justice",Intro201,5,5,5,5
12967,925215,825,"Criminal Justice",CrimJ101,5,5,5,1
12968,925215,825,"Criminal Justice",CrimJ101,4,5,5,3
12969,925215,825,"Criminal Justice",Vict310,5,5,5,5
12970,925215,825,"Criminal Justice",CrimJ101,5,4,5,4
12971,925215,825,"Criminal Justice",prisners,5,5,4,3
12972,925215,825,"Criminal Justice",Polic202,5,5,5,5
12973,925215,825,"Criminal Justice",Intro101,3,2,2,4
12974,925215,825,"Criminal Justice",Crim101,3,1,1,1
12975,925215,825,"Criminal Justice",crim101,5,5,4,3
12976,925215,825,"Criminal Justice",CJust203,4,2,2,4
12977,925215,825,"Criminal Justice",crim101,3,1,2,5
12978,925215,825,"Criminal Justice",CrimJ201,5,5,5,5
12979,18896,825,English,090-101-NJ-Poets,5,5,5,5
12980,18896,825,English,ENG219,3,5,5,3
12981,18896,825,English,ENG219,5,5,5,5
12982,18896,825,English,Lit219,5,5,5,2
12983,18896,825,English,ENG219,5,5,5,2
12984,18896,825,English,ENGL219,3,5,5,5
12985,18896,825,English,ENGL219,3,5,5,4
12986,18896,825,English,Eng219,2,5,5,2
12987,18896,825,English,Eng219,4,3,5,4
12988,18896,825,English,LIT219,5,5,5,4
12989,18896,825,English,Eng219,2,5,5,4
12990,18896,825,English,eng11,2,5,5,3
12991,18896,825,English,ENG219,2,5,5,3
12992,18896,825,English,ENGL219,2,5,5,4
12993,18896,825,English,eng219,3,5,5,5
12994,18896,825,English,Eng219,1,5,5,1
12995,18896,825,English,eng219,1,5,5,3
12996,18896,825,English,ENG219,3,5,4,1
12997,18896,825,English,ENG219,2,2,2,3
12998,18896,825,English,ENG219,2,3,3,1
12999,18896,825,English,Eng220,2,2,3,4
13000,18896,825,English,Poet219,2,2,3,2
13001,18896,825,English,LIT219,3,4,4,5
13002,18896,825,English,Lit219,3,2,3,5
13003,18896,825,English,Eng219,4,5,4,5
13004,18896,825,English,lit219,3,4,5,3
13005,18896,825,English,Eng219,3,5,5,5
13006,18896,825,English,"English 219",3,1,2,5
13007,18896,825,English,"ENG 219",2,2,1,5
13008,18896,825,English,"ENG 219",2,2,2,3
13009,18896,825,English,"Vic. Lit.",2,1,1,2
13010,28241,825,Literature,"Past Today 207",4,5,5,2
13011,28241,825,Literature,IntroWL,2,4,5,4
13012,28241,825,Literature,WORLDLIT,4,5,5,1
13013,28241,825,Literature,LIT101,5,4,4,3
13014,28241,825,Literature,Asplit,5,4,4,4
13015,28241,825,Literature,WorldLIT,3,4,3,5
13016,28241,825,Literature,Wdlit101,4,4,5,5
13017,28241,825,Literature,WdLitH1,5,3,5,2
13018,28241,825,Literature,WorldLit,3,4,5,2
13019,28241,825,Literature,WorldLit,4,4,5,5
13020,28241,825,Literature,WorldLit,3,3,2,2
13021,28241,825,Literature,Lit101,3,4,4,4
13022,28241,825,Literature,WorldLit,4,4,4,2
13023,28241,825,Literature,CL385,5,5,5,5
13024,28241,825,Literature,"World Lit",3,5,5,5
13025,28241,825,Literature,"arab lit",4,5,5,4
13026,28241,825,Literature,"World Lit",4,5,5,4
13027,28241,825,Literature,"World Lit",3,1,1,5
13028,28241,825,Literature,"World Lit",4,5,5,3
13029,28241,825,Literature,"World Lit",2,3,3,2
13030,28241,825,Literature,"World Lit 101",2,4,5,2
13031,28241,825,Literature,"Comp Lit",2,4,5,3
13032,28241,825,Literature,"Comp World Lit",2,4,4,4
13033,28241,825,Literature,195:101,3,3,4,4
13034,28241,825,Literature,195:101,2,4,5,5
13035,28241,825,Literature,"Francophone Lit",2,5,5,4
13036,28241,825,Literature,195:101,3,5,5,4
13037,380294,825,Psychology,"Psych 373",2,1,1,3
13038,380294,825,Psychology,PSYCH373,5,4,4,2
13039,380294,825,Psychology,"830 373",5,3,3,4
13040,380294,825,Psychology,psychorg,4,3,1,1
13041,380294,825,Psychology,IOPsy373,2,3,3,2
13042,380294,825,Psychology,IOPsy373,5,5,5,3
13043,380294,825,Psychology,ORG373,4,5,4,4
13044,380294,825,Psychology,IO1,4,4,4,2
13045,380294,825,Psychology,psych373,4,5,4,4
13046,380294,825,Psychology,Psych373,5,5,4,4
13047,380294,825,Psychology,PSY373,5,5,4,4
13048,380294,825,Psychology,PSY373,5,5,4,3
13049,380294,825,Psychology,PSYCH373,4,5,4,2
13050,380294,825,Psychology,PSYCH373,4,5,4,2
13051,380294,825,Psychology,PSYC373,5,5,4,3
13052,380294,825,Psychology,IOpsc373,3,1,5,4
13053,380294,825,Psychology,ReseaRese,1,1,1,1
13054,380294,825,Psychology,resch495,3,5,4,3
13055,380294,825,Psychology,RSRCH495,1,4,4,4
13056,380294,825,Psychology,Rsrch496,2,5,4,3
13057,275870,825,English,BasComp100,4,5,5,5
13058,275870,825,English,BC100,5,5,5,1
13059,275870,825,English,Engl100,4,5,4,2
13060,275870,825,English,BC100R,3,4,4,4
13061,275870,825,English,ENG64,4,5,5,5
13062,275870,825,English,BaCom099,4,5,4,3
13063,275870,825,English,ExposWRT,2,5,4,2
13064,275870,825,English,Prep100R,3,3,3,1
13065,275870,825,English,ExposEK,2,4,4,1
13066,275870,825,English,EXPOS,2,2,2,3
13067,275870,825,English,ru100,2,5,4,4
13068,275870,825,English,expos101,1,1,1,3
13069,275870,825,English,Comp100,2,5,5,4
13070,275870,825,English,ENG100R,1,1,2,1
13071,275870,825,English,Basic100r,3,4,5,3
13072,275870,825,English,Eng103,4,4,2,2
13073,275870,825,English,"Expos 103",1,4,3,1
13074,275870,825,English,"Rsrch in Dscpln",1,2,2,5
13075,275870,825,English,"Expos Writing",1,2,1,4
